gid,___case,simpledate,year,month,time,hour,minute,datetime,injured,county,created_at,updated_at,cartodb_id,hex_id,geom
129,1872027,20050116,2005,1,3:05 p.m.,15,5,01/16/2005 3:05 p.m.,1,Sonoma,2013-09-25,2013-09-28,129,h0.567055621161709,0101000020E6100000B357C4558A9F5EC0ABA80BC2262B4340
130,1872059,20050203,2005,2,7:26 a.m.,7,26,02/03/2005 7:26 a.m.,1,Marin,2013-09-25,2013-09-28,130,h0.221991520867157,0101000020E6100000B8FF6DBB75A15EC08CC2894391FD4240
131,1872062,20050128,2005,1,2:20 p.m.,14,20,01/28/2005 2:20 p.m.,0,Marin,2013-09-25,2013-09-28,131,h0.350320200654043,0101000020E6100000D5C2D1FA80A45EC06A77B4160B0D4340
132,1872499,20050206,2005,2,9:50 a.m.,9,50,02/06/2005 9:50 a.m.,0,Alameda,2013-09-25,2013-09-28,132,h0.706922387073861,0101000020E6100000231E3F0A0D6E5EC09F2DD62604CD4240
133,1872507,20050202,2005,2,8:55 a.m.,8,55,02/02/2005 8:55 a.m.,1,Alameda,2013-09-25,2013-09-28,133,h0.298239061155191,0101000020E61000008A732F8BE4875EC0E789E76C01D64240
134,1873363,20050206,2005,2,6:31 p.m.,18,31,02/06/2005 6:31 p.m.,1,Santa Clara,2013-09-25,2013-09-28,134,h1.1483385581407,0101000020E6100000B361A81EC4635EC0EC0C535BEA7E4240
135,1873399,20050201,2005,2,7:53 a.m.,7,53,02/01/2005 7:53 a.m.,1,Santa Clara,2013-09-25,2013-09-28,135,h1.10601177184923,0101000020E6100000FA2E00E88B655EC04A383EA429824240
136,1873783,20050105,2005,1,4:05 p.m.,16,5,01/05/2005 4:05 p.m.,0,Contra Costa,2013-09-25,2013-09-28,136,h0.631515296490089,0101000020E61000003AD3DFA69A735EC02920ED7F80FF4240
137,1875259,20050208,2005,2,4:13 p.m.,16,13,02/08/2005 4:13 p.m.,0,Alameda,2013-09-25,2013-09-28,137,h0.163820337093945,0101000020E6100000DA43B1CB26905EC0E5BBEF73D7EC4240
138,1875763,20050122,2005,1,5:25 p.m.,17,25,01/22/2005 5:25 p.m.,1,Sonoma,2013-09-25,2013-09-28,138,h0.874190288603268,0101000020E61000008C497F2F85C45EC06B025658BA2E4340
139,1875845,20050110,2005,1,8:43 a.m.,8,43,01/10/2005 8:43 a.m.,1,Santa Clara,2013-09-25,2013-09-28,139,h0.430232762606111,0101000020E610000038C65FA4E1895EC034C2363D83B54240
140,1875879,20050212,2005,2,2:47 p.m.,14,47,02/12/2005 2:47 p.m.,1,Santa Clara,2013-09-25,2013-09-28,140,h0.456693271887143,0101000020E610000033B4F0ABA8885EC04644317903B34240
141,1875913,20050203,2005,2,7:20 p.m.,19,20,02/03/2005 7:20 p.m.,1,Santa Clara,2013-09-25,2013-09-28,141,h0.44530910692736,0101000020E61000006A71D75CFF875EC0ECFC361F32B54240
142,1875973,20050128,2005,1,12:30 p.m.,12,30,01/28/2005 12:30 p.m.,1,Solano,2013-09-25,2013-09-28,142,h0.576944689761032,0101000020E61000007CF1457B3C845EC0FA02C46EE91F4340
143,1877296,20050204,2005,2,3:47 p.m.,15,47,02/04/2005 3:47 p.m.,1,San Mateo,2013-09-25,2013-09-28,143,h0.359620159116572,0101000020E610000026E4839E4D8D5EC0F1F85168B4BB4240
144,1877605,20050119,2005,1,11:37 p.m.,23,37,01/19/2005 11:37 p.m.,1,Contra Costa,2013-09-25,2013-09-28,144,h0.16823814008283,0101000020E610000074CC1E0D4C945EC0FA1BFEE439F64240
145,1878277,20050208,2005,2,1:00 p.m.,13,0,02/08/2005 1:00 p.m.,1,Sonoma,2013-09-25,2013-09-28,145,,0101000020E610000075EF970549BF5EC08C852172FA494340
146,1878441,20050203,2005,2,7:40 a.m.,7,40,02/03/2005 7:40 a.m.,1,Contra Costa,2013-09-25,2013-09-28,146,h0.413728929596817,0101000020E6100000E2E07778F4815EC0702DEE9AEBF84240
147,1879225,20050214,2005,2,7:51 a.m.,7,51,02/14/2005 7:51 a.m.,1,Santa Clara,2013-09-25,2013-09-28,147,h0.471762454697057,0101000020E6100000EAB4C93C4D875EC045566DED33B24240
148,1879356,20050117,2005,1,11:09 a.m.,11,9,01/17/2005 11:09 a.m.,0,San Mateo,2013-09-25,2013-09-28,148,h0.192639863203878,0101000020E6100000A130838CDB965EC0D79BBDD820CA4240
149,1879606,20050207,2005,2,3:04 p.m.,15,4,02/07/2005 3:04 p.m.,1,Alameda,2013-09-25,2013-09-28,149,h0.428056605686238,0101000020E6100000F1D2F2A89D825EC09B536E47DDC54240
150,1879828,20050130,2005,1,11:45 a.m.,11,45,01/30/2005 11:45 a.m.,1,Marin,2013-09-25,2013-09-28,150,h0.5023554138883,0101000020E61000007C68D59DDDB35EC0F0B84D5D9E0A4340
151,1880158,20050121,2005,1,3:25 p.m.,15,25,01/21/2005 3:25 p.m.,1,Contra Costa,2013-09-25,2013-09-28,151,h0.300323766844888,0101000020E610000062049EC59C875EC053CA106C01F14240
152,1880801,20050114,2005,1,4:49 a.m.,4,49,01/14/2005 4:49 a.m.,1,Alameda,2013-09-25,2013-09-28,152,h0.314615461580375,0101000020E6100000BAD97AE1A9875EC08D3A843B61D14240
153,1880831,20050208,2005,2,12:15 p.m.,12,15,02/08/2005 12:15 p.m.,1,Alameda,2013-09-25,2013-09-28,153,h0.631954734828707,0101000020E610000047318A2F24725EC083CF204FDCD64240
154,1880854,20050204,2005,2,11:30 a.m.,11,30,02/04/2005 11:30 a.m.,1,San Mateo,2013-09-25,2013-09-28,154,h0.190181241927002,0101000020E610000000440B1A449F5EC0D26AED22F1CA4240
155,1880891,20050202,2005,2,3:15 p.m.,15,15,02/02/2005 3:15 p.m.,1,Napa,2013-09-25,2013-09-28,155,h0.563547044665297,0101000020E61000007E9DE5C37D915EC0C8A0246E5F294340
156,1881672,20050124,2005,1,3:20 p.m.,15,20,01/24/2005 3:20 p.m.,0,San Mateo,2013-09-25,2013-09-28,156,h0.0871400663127282,0101000020E6100000542E54FEB59D5EC01CBB9FAE49D84240
157,1882604,20050221,2005,2,11:45 a.m.,11,45,02/21/2005 11:45 a.m.,0,Napa,2013-09-25,2013-09-28,157,h0.39968070465126,0101000020E6100000BD8FA339B2905EC00AB9F71510144340
158,1882666,20050207,2005,2,3:51 p.m.,15,51,02/07/2005 3:51 p.m.,1,Contra Costa,2013-09-25,2013-09-28,158,h0.363749807427381,0101000020E610000011018750A5865EC0F39D04DB2DFE4240
159,1883212,20050124,2005,1,1:55 p.m.,13,55,01/24/2005 1:55 p.m.,1,Solano,2013-09-25,2013-09-28,159,h0.58044644230641,0101000020E610000093DF47DA32835EC006E5C7A9E71F4340
160,1883244,20050210,2005,2,4:24 p.m.,16,24,02/10/2005 4:24 p.m.,1,Solano,2013-09-25,2013-09-28,160,h0.591769602253826,0101000020E610000086EC720033835EC04F988B5308214340
161,1883582,20050218,2005,2,2:34 p.m.,14,34,02/18/2005 2:34 p.m.,0,Contra Costa,2013-09-25,2013-09-28,161,h0.39227008968983,0101000020E6100000037FAE6CD5835EC076AE39515CFA4240
162,1883763,20050212,2005,2,2:10 p.m.,14,10,02/12/2005 2:10 p.m.,0,Alameda,2013-09-25,2013-09-28,162,h0.160934358859612,0101000020E6100000BD2C921BEA8F5EC0907B04487EE74240
163,1883802,20050211,2005,2,1:01 p.m.,13,1,02/11/2005 1:01 p.m.,1,Alameda,2013-09-25,2013-09-28,163,h0.157265766535607,0101000020E6100000C26169E0C7905EC0840EBA8443EB4240
164,1883814,20050211,2005,2,3:36 p.m.,15,36,02/11/2005 3:36 p.m.,1,Alameda,2013-09-25,2013-09-28,164,h0.22031306219114,0101000020E61000005F2AEC585B8B5EC0F5EC5E93DAE04240
165,1884019,20050113,2005,1,11:23 a.m.,11,23,01/13/2005 11:23 a.m.,1,Santa Clara,2013-09-25,2013-09-28,165,h0.506917113036306,0101000020E61000003D1757A6A9845EC023D115B6B0B04240
166,1884452,20050210,2005,2,9:40 p.m.,21,40,02/10/2005 9:40 p.m.,1,San Mateo,2013-09-25,2013-09-28,166,h0.090579068268052,0101000020E610000096C5692D719E5EC045813E9127DA4240
167,1886813,20050120,2005,1,4:07 p.m.,16,7,01/20/2005 4:07 p.m.,1,Santa Clara,2013-09-25,2013-09-28,167,h0.491344054880793,0101000020E6100000F30E01D15D855EC0580861246AB14240
168,1886983,20050215,2005,2,11:55 p.m.,23,55,02/15/2005 11:55 p.m.,0,Alameda,2013-09-25,2013-09-28,168,h0.188947073364239,0101000020E610000024607479738D5EC0BADE910C94E24240
169,1887051,20050220,2005,2,10:29 p.m.,22,29,02/20/2005 10:29 p.m.,1,Santa Clara,2013-09-25,2013-09-28,169,h0.675151456025334,0101000020E6100000F9B59A1A0D7D5EC0BCE01D2AD7A24240
170,1887288,20050214,2005,2,5:38 p.m.,17,38,02/14/2005 5:38 p.m.,1,Alameda,2013-09-25,2013-09-28,170,h0.151757001525021,0101000020E6100000464FDBD0DE905EC0BF98881288EA4240
171,1887292,20050213,2005,2,10:38 a.m.,10,38,02/13/2005 10:38 a.m.,0,Alameda,2013-09-25,2013-09-28,171,h0.13470582797941,0101000020E61000001D8E53196B915EC06A1382B0AEE94240
172,1887473,20050210,2005,2,8:55 a.m.,8,55,02/10/2005 8:55 a.m.,0,Alameda,2013-09-25,2013-09-28,172,h0.20527857767171,0101000020E6100000F6ECB94C4D8C5EC0B7C9A8328CE14240
173,1889052,20050208,2005,2,6:55 a.m.,6,55,02/08/2005 6:55 a.m.,1,Alameda,2013-09-25,2013-09-28,173,h0.145419319667344,0101000020E6100000383CCE7E6E905EC011143FC6DCE04240
174,1889948,20050217,2005,2,7:47 a.m.,7,47,02/17/2005 7:47 a.m.,1,Napa,2013-09-25,2013-09-28,174,h0.412845459446864,0101000020E6100000B90B395BE5905EC0E514D33BCB154340
175,1891050,20050222,2005,2,5:00 p.m.,17,0,02/22/2005 5:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,175,h0.403777318625073,0101000020E6100000AFFE19EF588A5EC0B740272955B94240
176,1891058,20050223,2005,2,5:10 p.m.,17,10,02/23/2005 5:10 p.m.,1,Santa Clara,2013-09-25,2013-09-28,176,h0.449469317957722,0101000020E6100000A8FDD64E94875EC08E7EEA0E18B54240
177,1891062,20050223,2005,2,1:45 p.m.,13,45,02/23/2005 1:45 p.m.,1,Santa Clara,2013-09-25,2013-09-28,177,h0.44530910692736,0101000020E6100000BE3F4A91A1885EC09D0CE94BCAB44240
178,1891080,20050215,2005,2,1:15 p.m.,13,15,02/15/2005 1:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,178,h0.460528641826052,0101000020E610000025F4E967A0875EC0DB93765902B54240
179,1891312,20050218,2005,2,11:05 a.m.,11,5,02/18/2005 11:05 a.m.,1,Santa Clara,2013-09-25,2013-09-28,179,h0.829474123683574,0101000020E610000044DB8C2E4A735EC0F8B53F619A984240
180,1891665,20050205,2005,2,9:30 a.m.,9,30,02/05/2005 9:30 a.m.,1,Santa Clara,2013-09-25,2013-09-28,180,h0.991102873017503,0101000020E610000046DDBD929A685EC084425FD5B4914240
181,1892485,20050220,2005,2,5:04 p.m.,17,4,02/20/2005 5:04 p.m.,1,Santa Clara,2013-09-25,2013-09-28,181,h0.587336777570916,0101000020E61000006F8A22FF277D5EC07AB1E6B633B34240
182,1893160,20050224,2005,2,4:53 p.m.,16,53,02/24/2005 4:53 p.m.,1,Alameda,2013-09-25,2013-09-28,182,h0.147412122322768,0101000020E6100000187ECBF7E7905EC07755568968E84240
183,1893211,20050222,2005,2,5:45 p.m.,17,45,02/22/2005 5:45 p.m.,1,Alameda,2013-09-25,2013-09-28,183,h0.20527857767171,0101000020E6100000C1841B3A078C5EC01A5C29BAE4E04240
184,1893997,20050225,2005,2,1:57 p.m.,13,57,02/25/2005 1:57 p.m.,1,Contra Costa,2013-09-25,2013-09-28,184,h0.495285757250725,0101000020E61000001FB86F5A157B5EC0E7F80DB853F74240
185,1894974,20050214,2005,2,6:40 p.m.,18,40,02/14/2005 6:40 p.m.,0,Santa Clara,2013-09-25,2013-09-28,185,h0.596327471988486,0101000020E610000024BB88A5B77F5EC007008E3D7BAB4240
186,1895757,20050217,2005,2,3:15 p.m.,15,15,02/17/2005 3:15 p.m.,1,Contra Costa,2013-09-25,2013-09-28,186,h0.399236932221213,0101000020E610000078EBFCDB65835EC066CBA8E8FEFB4240
187,1896696,20050202,2005,2,8:38 a.m.,8,38,02/02/2005 8:38 a.m.,1,Santa Clara,2013-09-25,2013-09-28,187,h0.687464485859582,0101000020E61000004CC1BFADE07E5EC0E84482A9669C4240
188,1896833,20050110,2005,1,9:00 a.m.,9,0,01/10/2005 9:00 a.m.,1,Santa Clara,2013-09-25,2013-09-28,188,h0.680817972138443,0101000020E61000005E04D726DF7D5EC0C2514DA48FA04240
189,1896869,20050225,2005,2,4:47 p.m.,16,47,02/25/2005 4:47 p.m.,1,Santa Clara,2013-09-25,2013-09-28,189,h0.687464485859582,0101000020E61000007B98AC40E37E5EC09078C3C7719C4240
190,1896974,20050315,2005,3,2:00 p.m.,14,0,03/15/2005 2:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,190,h0.559661698217323,0101000020E6100000F1E5AA1ED5825EC0DA1544EE33AB4240
191,1896995,20050317,2005,3,2:05 p.m.,14,5,03/17/2005 2:05 p.m.,1,Santa Clara,2013-09-25,2013-09-28,191,h0.590965111695782,0101000020E61000009953138E6A805EC021054F2157A94240
192,1897035,20050320,2005,3,12:55 p.m.,12,55,03/20/2005 12:55 p.m.,0,Santa Clara,2013-09-25,2013-09-28,192,h0.634521335062411,0101000020E61000007452A92311815EC00AAE5EEA8CA24240
193,1897144,20050223,2005,2,9:26 a.m.,9,26,02/23/2005 9:26 a.m.,1,Contra Costa,2013-09-25,2013-09-28,193,h0.397407779588684,0101000020E61000002FD7474CF5845EC0853C2762B6FF4240
194,1897304,20050208,2005,2,8:16 a.m.,8,16,02/08/2005 8:16 a.m.,1,San Mateo,2013-09-25,2013-09-28,194,h0.386029504739271,0101000020E6100000790F86F09E8C5EC051C3126AE1B84240
195,1897540,20050130,2005,1,12:00 p.m.,12,0,01/30/2005 12:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,195,h0.586054502535066,0101000020E61000005C53C5F940815EC070AE06CD53A94240
196,1897570,20050130,2005,1,11:34 a.m.,11,34,01/30/2005 11:34 a.m.,1,Santa Clara,2013-09-25,2013-09-28,196,h0.627127356412404,0101000020E610000093D920930C825EC0AC89AA0430A14240
197,1897601,20050218,2005,2,2:15 p.m.,14,15,02/18/2005 2:15 p.m.,1,Santa Clara,2013-09-25,2013-09-28,197,h0.468237788179465,0101000020E6100000C6F88B34CC885EC06A0190C998B04240
198,1897621,20050222,2005,2,3:15 p.m.,15,15,02/22/2005 3:15 p.m.,2,Santa Clara,2013-09-25,2013-09-28,198,h0.60411537076724,0101000020E6100000206926CE40825EC02FF603C35EA54240
199,1898225,20050225,2005,2,6:28 p.m.,18,28,02/25/2005 6:28 p.m.,1,Sonoma,2013-09-25,2013-09-28,199,h0.647514114830971,0101000020E6100000A41AF67BE2AD5EC0C9EF236D992C4340
200,1898350,20050225,2005,2,2:15 p.m.,14,15,02/25/2005 2:15 p.m.,1,Solano,2013-09-25,2013-09-28,200,h0.374410035370098,0101000020E61000009D285316CF8E5EC0E9C6AAF70A0E4340
201,1900165,20050216,2005,2,6:45 a.m.,6,45,02/16/2005 6:45 a.m.,1,Marin,2013-09-25,2013-09-28,201,h0.324469486345879,0101000020E6100000453536855FA35EC06A920EC5D3084340
202,1900940,20050217,2005,2,6:39 p.m.,18,39,02/17/2005 6:39 p.m.,1,Sonoma,2013-09-25,2013-09-28,202,,0101000020E610000017ADED37A4B75EC01E36DB26264E4340
203,1901460,20050225,2005,2,7:35 p.m.,19,35,02/25/2005 7:35 p.m.,1,Santa Clara,2013-09-25,2013-09-28,203,h0.57601372838349,0101000020E6100000F26B90EE8C7F5EC0B84489F1F5AE4240
204,1901592,20050217,2005,2,3:37 p.m.,15,37,02/17/2005 3:37 p.m.,1,Contra Costa,2013-09-25,2013-09-28,204,h0.578902906708568,0101000020E6100000C883882FEE775EC08629368BBCFF4240
205,1902796,20050224,2005,2,10:57 a.m.,10,57,02/24/2005 10:57 a.m.,0,Sonoma,2013-09-25,2013-09-28,205,h0.505168926194849,0101000020E6100000B2FFF0A9D2A85EC058CFA4A88E1D4340
206,1903476,20050222,2005,2,12:46 p.m.,12,46,02/22/2005 12:46 p.m.,1,Santa Clara,2013-09-25,2013-09-28,206,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
207,1903492,20050208,2005,2,6:54 a.m.,6,54,02/08/2005 6:54 a.m.,1,Santa Clara,2013-09-25,2013-09-28,207,h0.800365179449596,0101000020E6100000A62089A8D3735EC0797E62AE569E4240
208,1903519,20050223,2005,2,7:48 p.m.,19,48,02/23/2005 7:48 p.m.,1,Santa Clara,2013-09-25,2013-09-28,208,h0.664255136413358,0101000020E610000004F86EF346795EC0731D99FD70AB4240
209,1903523,20050218,2005,2,11:30 a.m.,11,30,02/18/2005 11:30 a.m.,1,Santa Clara,2013-09-25,2013-09-28,209,h0.640901978941559,0101000020E61000003B866CC5237B5EC086EFB380BFAA4240
210,1903525,20050219,2005,2,11:00 a.m.,11,0,02/19/2005 11:00 a.m.,1,Santa Clara,2013-09-25,2013-09-28,210,h0.75810720863467,0101000020E61000006C335F6F2C755EC048991E5E21A14240
211,1903566,20050218,2005,2,11:01 a.m.,11,1,02/18/2005 11:01 a.m.,1,Santa Clara,2013-09-25,2013-09-28,211,h0.697261739913522,0101000020E61000003DC967C32B785EC01C60E63BF8A84240
212,1904283,20050203,2005,2,9:10 a.m.,9,10,02/03/2005 9:10 a.m.,1,San Mateo,2013-09-25,2013-09-28,212,h0.362413210835023,0101000020E61000009B5324BAC28C5EC04572E8E390BC4240
213,1905626,20050128,2005,1,11:15 a.m.,11,15,01/28/2005 11:15 a.m.,0,Solano,2013-09-25,2013-09-28,213,h0.388179711691293,0101000020E610000061269BBC128D5EC0C362D4B5F60E4340
214,1905979,20050228,2005,2,4:54 p.m.,16,54,02/28/2005 4:54 p.m.,0,Contra Costa,2013-09-25,2013-09-28,214,h0.416245284672405,0101000020E610000087EB62E476825EC0CFCF1E7931FD4240
215,1906434,20050228,2005,2,1:32 p.m.,13,32,02/28/2005 1:32 p.m.,0,Napa,2013-09-25,2013-09-28,215,h0.52568302174788,0101000020E610000082CC84155D925EC04A9DDBDF34264340
216,1906448,20050221,2005,2,3:08 p.m.,15,8,02/21/2005 3:08 p.m.,1,San Mateo,2013-09-25,2013-09-28,216,h0.33133820581156,0101000020E6100000E814E467A38F5EC0A334400EEFBD4240
217,1906476,20050522,2005,5,6:28 a.m.,6,28,05/22/2005 6:28 a.m.,1,San Mateo,2013-09-25,2013-09-28,217,h0.333222714321599,0101000020E6100000E0BD5939EA8E5EC0930F8B6203BE4240
218,1906494,20050301,2005,3,6:12 a.m.,6,12,03/01/2005 6:12 a.m.,1,Alameda,2013-09-25,2013-09-28,218,h0.413347907813523,0101000020E61000004957FA1A13825EC0A56950340FC94240
219,1906545,20050302,2005,3,4:24 p.m.,16,24,03/02/2005 4:24 p.m.,0,Alameda,2013-09-25,2013-09-28,219,h0.46452065603762,0101000020E6100000A70F13C3447F5EC0A17197B32DC64240
220,1907230,20050217,2005,2,9:50 p.m.,21,50,02/17/2005 9:50 p.m.,1,Santa Clara,2013-09-25,2013-09-28,220,h0.506917113036306,0101000020E61000009F10F05AF8845EC00D58CDCEFDB04240
221,1907238,20050205,2005,2,6:04 p.m.,18,4,02/05/2005 6:04 p.m.,1,Santa Clara,2013-09-25,2013-09-28,221,h0.491344054880793,0101000020E6100000AB6DD45460855EC0822E2B5E76B24240
222,1908349,20050205,2005,2,9:51 a.m.,9,51,02/05/2005 9:51 a.m.,1,Alameda,2013-09-25,2013-09-28,222,h0.359918325573439,0101000020E6100000C6F8307BD9845EC07D512745D0D04240
223,1908488,20050128,2005,1,7:45 a.m.,7,45,01/28/2005 7:45 a.m.,1,San Mateo,2013-09-25,2013-09-28,223,h0.118353456322057,0101000020E6100000EC83D151339B5EC001309E4143D24240
224,1908681,20050302,2005,3,6:34 p.m.,18,34,03/02/2005 6:34 p.m.,1,Alameda,2013-09-25,2013-09-28,224,h0.173666620379365,0101000020E61000007DEDF4DE738E5EC06D9F9FF364E44240
225,1908699,20050222,2005,2,8:00 p.m.,20,0,02/22/2005 8:00 p.m.,1,Alameda,2013-09-25,2013-09-28,225,h0.340821255879903,0101000020E6100000219793ABB3845EC04E50792A96D74240
226,1909611,20050226,2005,2,9:06 a.m.,9,6,02/26/2005 9:06 a.m.,1,Marin,2013-09-25,2013-09-28,226,h0.23851560997469,0101000020E610000082C0CAA1C5A35EC0C641AE79FAFC4240
227,1909742,20050225,2005,2,12:00 a.m.,0,0,02/25/2005 12:00 a.m.,0,Santa Clara,2013-09-25,2013-09-28,227,,0101000020E610000038B69E219C7A5EC076FA415DA4464240
228,1909789,20050204,2005,2,10:54 a.m.,10,54,02/04/2005 10:54 a.m.,1,Marin,2013-09-25,2013-09-28,228,h0.200768977388357,0101000020E6100000B6CCD88640A25EC04D6B2E92D1F74240
229,1909793,20050212,2005,2,12:00 p.m.,12,0,02/12/2005 12:00 p.m.,1,Marin,2013-09-25,2013-09-28,229,h0.185846821997848,0101000020E6100000874D64E602A15EC04B862D8727F84240
230,1910492,20050304,2005,3,3:52 p.m.,15,52,03/04/2005 3:52 p.m.,1,Contra Costa,2013-09-25,2013-09-28,230,h0.368542607084501,0101000020E61000005F3E5931DC835EC0C21A1D46F7F24240
231,1910776,20050306,2005,3,9:02 a.m.,9,2,03/06/2005 9:02 a.m.,1,Santa Clara,2013-09-25,2013-09-28,231,h0.564645646081041,0101000020E6100000FFB39C3AC5815EC0D15F43CB15AD4240
232,1911053,20050227,2005,2,5:55 p.m.,17,55,02/27/2005 5:55 p.m.,0,Santa Clara,2013-09-25,2013-09-28,232,h0.618233399138283,0101000020E6100000F01307D0EF7D5EC0E2010A9A3BAA4240
233,1911835,20050213,2005,2,3:24 p.m.,15,24,02/13/2005 3:24 p.m.,1,Alameda,2013-09-25,2013-09-28,233,h0.417239887209154,0101000020E61000007D13AF577D815EC0D63730B951CB4240
234,1914893,20050303,2005,3,6:55 p.m.,18,55,03/03/2005 6:55 p.m.,1,San Mateo,2013-09-25,2013-09-28,234,h0.138936685224117,0101000020E6100000C46D7E0D529A5EC035B56CAD2FD04240
235,1915219,20050219,2005,2,10:00 p.m.,22,0,02/19/2005 10:00 p.m.,1,Contra Costa,2013-09-25,2013-09-28,235,h0.518407756533316,0101000020E6100000E27DB0E7467C5EC08F9B2B9496024340
236,1916172,20050104,2005,1,4:12 p.m.,16,12,01/04/2005 4:12 p.m.,1,Contra Costa,2013-09-25,2013-09-28,236,h0.40931956552787,0101000020E6100000E6A507AAEB7F5EC0462D8320F6E84240
237,1916257,20050307,2005,3,1:04 p.m.,13,4,03/07/2005 1:04 p.m.,1,Alameda,2013-09-25,2013-09-28,237,h0.22031306219114,0101000020E6100000E350BF0B5B8B5EC0CA82893F8AE24240
238,1916366,20050308,2005,3,10:13 p.m.,22,13,03/08/2005 10:13 p.m.,1,Napa,2013-09-25,2013-09-28,238,h0.536174418305272,0101000020E6100000280D90C3BB915EC05F91048651264340
239,1916369,20050307,2005,3,11:21 a.m.,11,21,03/07/2005 11:21 a.m.,1,Napa,2013-09-25,2013-09-28,239,h0.539443326221796,0101000020E6100000D49002556D925EC00F869565E3264340
240,1917683,20050309,2005,3,5:45 p.m.,17,45,03/09/2005 5:45 p.m.,0,Alameda,2013-09-25,2013-09-28,240,h0.20527857767171,0101000020E61000008FD1F01C808C5EC0A5A4E25A48E04240
241,1917868,20050225,2005,2,1:37 p.m.,13,37,02/25/2005 1:37 p.m.,0,Santa Clara,2013-09-25,2013-09-28,241,h0.592159296541252,0101000020E6100000014AE8D34F7E5EC0EB747BA41CAD4240
242,1918505,20050311,2005,3,9:21 p.m.,21,21,03/11/2005 9:21 p.m.,1,Sonoma,2013-09-25,2013-09-28,242,h0.646505529254528,0101000020E6100000149BEA24B6AD5EC07715527E522E4340
243,1918644,20050301,2005,3,6:25 p.m.,18,25,03/01/2005 6:25 p.m.,1,San Mateo,2013-09-25,2013-09-28,243,h0.359620159116572,0101000020E6100000584F5205488D5EC0517BA587FCBB4240
244,1919111,20050228,2005,2,5:20 p.m.,17,20,02/28/2005 5:20 p.m.,1,Santa Clara,2013-09-25,2013-09-28,244,h0.44530910692736,0101000020E61000006A71D75CFF875EC0ECFC361F32B54240
245,1919231,20050314,2005,3,5:11 p.m.,17,11,03/14/2005 5:11 p.m.,0,Santa Clara,2013-09-25,2013-09-28,245,h0.423072329965135,0101000020E6100000F5B3FDD0F1885EC0F5D72B2CB8B84240
246,1919267,20050310,2005,3,11:00 p.m.,23,0,03/10/2005 11:00 p.m.,1,Santa Clara,2013-09-25,2013-09-28,246,h0.418861858991441,0101000020E610000098B21D9D048A5EC01AB4A1AC29B84240
247,1919487,20050307,2005,3,8:23 a.m.,8,23,03/07/2005 8:23 a.m.,1,Santa Clara,2013-09-25,2013-09-28,247,h0.475877659459127,0101000020E61000005BA43FEA65865EC026E0D74812B34240
248,1919491,20050306,2005,3,8:58 a.m.,8,58,03/06/2005 8:58 a.m.,1,Santa Clara,2013-09-25,2013-09-28,248,h0.496273188674191,0101000020E61000008F8CD5E6FF845EC0DDA5C3F98AB34240
249,1919547,20050303,2005,3,4:50 p.m.,16,50,03/03/2005 4:50 p.m.,0,San Mateo,2013-09-25,2013-09-28,249,h0.201185120687936,0101000020E61000007B597FF046955EC0F39A0DE83BC94240
250,1919594,20050228,2005,2,4:13 p.m.,16,13,02/28/2005 4:13 p.m.,2,Contra Costa,2013-09-25,2013-09-28,250,h0.416245284672405,0101000020E6100000D93EE42D57825EC06CD0F29771FD4240
251,1919913,20050309,2005,3,12:29 p.m.,12,29,03/09/2005 12:29 p.m.,1,Contra Costa,2013-09-25,2013-09-28,251,h0.385696501205024,0101000020E6100000A4F5B704E0835EC09AF1C7FEC3F84240
252,1921047,20050228,2005,2,11:46 p.m.,23,46,02/28/2005 11:46 p.m.,0,Contra Costa,2013-09-25,2013-09-28,252,h0.528764665998,0101000020E61000003A0900E9F67B5EC0C1AFECDD7A024340
253,1921070,20050306,2005,3,10:30 a.m.,10,30,03/06/2005 10:30 a.m.,0,Contra Costa,2013-09-25,2013-09-28,253,h0.273248625234464,0101000020E610000080E4E7D033905EC0703A6E9D24024340
254,1921747,20050305,2005,3,6:09 p.m.,18,9,03/05/2005 6:09 p.m.,1,Solano,2013-09-25,2013-09-28,254,h0.603208059473323,0101000020E6100000E9EBF99AE5825EC0B69CF0B7E2224340
255,1921903,20050308,2005,3,4:15 p.m.,16,15,03/08/2005 4:15 p.m.,1,Alameda,2013-09-25,2013-09-28,255,h0.251902930358617,0101000020E61000006F72648ADE895EC09C1320AFACD74240
256,1922102,20050223,2005,2,12:30 p.m.,12,30,02/23/2005 12:30 p.m.,0,Alameda,2013-09-25,2013-09-28,256,h0.126723317333286,0101000020E6100000DDDA7866B8915EC0D4788E6DBEE24240
257,1922112,20050226,2005,2,7:17 p.m.,19,17,02/26/2005 7:17 p.m.,1,Alameda,2013-09-25,2013-09-28,257,h0.158184039386441,0101000020E610000049CACCBBA08F5EC0EAA97A9EE4E14240
258,1922138,20050306,2005,3,6:00 p.m.,18,0,03/06/2005 6:00 p.m.,0,Alameda,2013-09-25,2013-09-28,258,h0.126723317333286,0101000020E610000055B5EE3037915EC0B4E89D0AB8E24240
